route,stop,direction,day_type,depart_time
清63,下清戸二丁目,清瀬駅北口方面,平日,20:25
清63,下清戸二丁目,清瀬駅北口方面,平日,20:42
清63,下清戸二丁目,清瀬駅北口方面,平日,20:55
清63,下清戸二丁目,清瀬駅北口方面,平日,21:08
清63,下清戸二丁目,清瀬駅北口方面,平日,21:21
清63,下清戸二丁目,清瀬駅北口方面,平日,21:34
清63,下清戸二丁目,清瀬駅北口方面,平日,21:46
清63,下清戸二丁目,清瀬駅北口方面,平日,21:59
清63,下清戸二丁目,清瀬駅北口方面,平日,22:24
清63,下清戸二丁目,清瀬駅北口方面,平日,22:54
清63,下清戸二丁目,清瀬駅北口方面,平日,23:26
清63,下清戸二丁目,清瀬駅北口方面,土曜,6:46
清63,下清戸二丁目,清瀬駅北口方面,土曜,6:59
清63,下清戸二丁目,清瀬駅北口方面,土曜,7:27
清63,下清戸二丁目,清瀬駅北口方面,土曜,7:41
清63,下清戸二丁目,清瀬駅北口方面,土曜,7:55
清63,下清戸二丁目,清瀬駅北口方面,土曜,8:07
清63,下清戸二丁目,清瀬駅北口方面,土曜,8:28
清63,下清戸二丁目,清瀬駅北口方面,土曜,8:52
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:02
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:12
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:22
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:31
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:49
清63,下清戸二丁目,清瀬駅北口方面,土曜,9:58
清63,下清戸二丁目,清瀬駅北口方面,土曜,10:13
清63,下清戸二丁目,清瀬駅北口方面,土曜,10:24
清63,下清戸二丁目,清瀬駅北口方面,土曜,10:36
清63,下清戸二丁目,清瀬駅北口方面,土曜,10:48
清63,下清戸二丁目,清瀬駅北口方面,土曜,10:59
清63,下清戸二丁目,清瀬駅北口方面,土曜,11:10
清63,下清戸二丁目,清瀬駅北口方面,土曜,11:27
清63,下清戸二丁目,清瀬駅北口方面,土曜,11:36
清63,下清戸二丁目,清瀬駅北口方面,土曜,11:42
清63,下清戸二丁目,清瀬駅北口方面,土曜,11:51
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:01
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:11
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:23
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:33
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:43
清63,下清戸二丁目,清瀬駅北口方面,土曜,12:52
清63,下清戸二丁目,清瀬駅北口方面,土曜,13:01
清63,下清戸二丁目,清瀬駅北口方面,土曜,13:16
清63,下清戸二丁目,清瀬駅北口方面,土曜,13:28
清63,下清戸二丁目,清瀬駅北口方面,土曜,13:40
清63,下清戸二丁目,清瀬駅北口方面,土曜,13:51
清63,下清戸二丁目,清瀬駅北口方面,土曜,14:01
清63,下清戸二丁目,清瀬駅北口方面,土曜,14:14
清63,下清戸二丁目,清瀬駅北口方面,土曜,14:27
清63,下清戸二丁目,清瀬駅北口方面,土曜,14:38
清63,下清戸二丁目,清瀬駅北口方面,土曜,15:09
清63,下清戸二丁目,清瀬駅北口方面,土曜,15:22
清63,下清戸二丁目,清瀬駅北口方面,土曜,15:39
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:00
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:10
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:20
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:28
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:40
清63,下清戸二丁目,清瀬駅北口方面,土曜,16:53
清63,下清戸二丁目,清瀬駅北口方面,土曜,17:08
清63,下清戸二丁目,清瀬駅北口方面,土曜,17:22
清63,下清戸二丁目,清瀬駅北口方面,土曜,17:38
清63,下清戸二丁目,清瀬駅北口方面,土曜,17:52
清63,下清戸二丁目,清瀬駅北口方面,土曜,18:03
清63,下清戸二丁目,清瀬駅北口方面,土曜,18:15
清63,下清戸二丁目,清瀬駅北口方面,土曜,18:27
清63,下清戸二丁目,清瀬駅北口方面,土曜,18:39
清63,下清戸二丁目,清瀬駅北口方面,土曜,18:49
清63,下清戸二丁目,清瀬駅北口方面,土曜,19:00
清63,下清戸二丁目,清瀬駅北口方面,土曜,19:12
清63,下清戸二丁目,清瀬駅北口方面,土曜,19:22
清63,下清戸二丁目,清瀬駅北口方面,土曜,19:43
清63,下清戸二丁目,清瀬駅北口方面,土曜,20:06
清63,下清戸二丁目,清瀬駅北口方面,土曜,20:25
清63,下清戸二丁目,清瀬駅北口方面,土曜,20:46
清63,下清戸二丁目,清瀬駅北口方面,土曜,21:20
清63,下清戸二丁目,清瀬駅北口方面,土曜,21:50
清63,下清戸二丁目,清瀬駅北口方面,土曜,22:10
清63,下清戸二丁目,清瀬駅北口方面,土曜,22:30
清63,下清戸二丁目,清瀬駅北口方面,土曜,22:50
清63,下清戸二丁目,清瀬駅北口方面,日曜,6:57
清63,下清戸二丁目,清瀬駅北口方面,日曜,7:43
清63,下清戸二丁目,清瀬駅北口方面,日曜,8:03
清63,下清戸二丁目,清瀬駅北口方面,日曜,8:27
清63,下清戸二丁目,清瀬駅北口方面,日曜,8:43
清63,下清戸二丁目,清瀬駅北口方面,日曜,8:59
清63,下清戸二丁目,清瀬駅北口方面,日曜,9:09
清63,下清戸二丁目,清瀬駅北口方面,日曜,9:27
清63,下清戸二丁目,清瀬駅北口方面,日曜,9:44
清63,下清戸二丁目,清瀬駅北口方面,日曜,10:01
清63,下清戸二丁目,清瀬駅北口方面,日曜,10:10
清63,下清戸二丁目,清瀬駅北口方面,日曜,10:28
清63,下清戸二丁目,清瀬駅北口方面,日曜,10:41
清63,下清戸二丁目,清瀬駅北口方面,日曜,10:53
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:02
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:09
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:23
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:37
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:45
清63,下清戸二丁目,清瀬駅北口方面,日曜,11:55
清63,下清戸二丁目,清瀬駅北口方面,日曜,12:07
清63,下清戸二丁目,清瀬駅北口方面,日曜,12:19
清63,下清戸二丁目,清瀬駅北口方面,日曜,12:33
清63,下清戸二丁目,清瀬駅北口方面,日曜,12:47
清63,下清戸二丁目,清瀬駅北口方面,日曜,13:02
清63,下清戸二丁目,清瀬駅北口方面,日曜,13:16
清63,下清戸二丁目,清瀬駅北口方面,日曜,13:28
清63,下清戸二丁目,清瀬駅北口方面,日曜,13:41
清63,下清戸二丁目,清瀬駅北口方面,日曜,13:55
清63,下清戸二丁目,清瀬駅北口方面,日曜,14:07
清63,下清戸二丁目,清瀬駅北口方面,日曜,14:17
清63,下清戸二丁目,清瀬駅北口方面,日曜,14:27
清63,下清戸二丁目,清瀬駅北口方面,日曜,14:37
清63,下清戸二丁目,清瀬駅北口方面,日曜,14:57
清63,下清戸二丁目,清瀬駅北口方面,日曜,15:32
清63,下清戸二丁目,清瀬駅北口方面,日曜,15:46
清63,下清戸二丁目,清瀬駅北口方面,日曜,16:01
清63,下清戸二丁目,清瀬駅北口方面,日曜,16:16
清63,下清戸二丁目,清瀬駅北口方面,日曜,16:29
清63,下清戸二丁目,清瀬駅北口方面,日曜,16:42
清63,下清戸二丁目,清瀬駅北口方面,日曜,16:55
清63,下清戸二丁目,清瀬駅北口方面,日曜,17:09
清63,下清戸二丁目,清瀬駅北口方面,日曜,17:23
清63,下清戸二丁目,清瀬駅北口方面,日曜,17:36
清63,下清戸二丁目,清瀬駅北口方面,日曜,17:51
清63,下清戸二丁目,清瀬駅北口方面,日曜,18:07
清63,下清戸二丁目,清瀬駅北口方面,日曜,18:22
清63,下清戸二丁目,清瀬駅北口方面,日曜,18:38
清63,下清戸二丁目,清瀬駅北口方面,日曜,18:54
清63,下清戸二丁目,清瀬駅北口方面,日曜,19:14
清63,下清戸二丁目,清瀬駅北口方面,日曜,19:37
清63,下清戸二丁目,清瀬駅北口方面,日曜,20:00
清63,下清戸二丁目,清瀬駅北口方面,日曜,20:22
清63,下清戸二丁目,清瀬駅北口方面,日曜,20:42
清63,下清戸二丁目,清瀬駅北口方面,日曜,21:06
清63,下清戸二丁目,清瀬駅北口方面,日曜,21:30
清63,下清戸二丁目,清瀬駅北口方面,日曜,21:50
清63,下清戸二丁目,清瀬駅北口方面,日曜,22:10
清63,下清戸二丁目,清瀬駅北口方面,日曜,22:30
清63-1,下清戸二丁目,清瀬駅北口方面,平日,5:42
清63-1,下清戸二丁目,清瀬駅北口方面,平日,5:53
清63-1,下清戸二丁目,清瀬駅北口方面,平日,6:04
清63-1,下清戸二丁目,清瀬駅北口方面,平日,6:15
清63-1,下清戸二丁目,清瀬駅北口方面,平日,6:35
清63-1,下清戸二丁目,清瀬駅北口方面,平日,6:48
清63-1,下清戸二丁目,清瀬駅北口方面,平日,7:01
清63-1,下清戸二丁目,清瀬駅北口方面,平日,7:07
清63-1,下清戸二丁目,清瀬駅北口方面,平日,7:18
清63-1,下清戸二丁目,清瀬駅北口方面,平日,7:41
清63-1,下清戸二丁目,清瀬駅北口方面,平日,14:09
清63-1,下清戸二丁目,清瀬駅北口方面,平日,14:55
清63-1,下清戸二丁目,清瀬駅北口方面,平日,15:53
清63-1,下清戸二丁目,清瀬駅北口方面,平日,16:19
清63-1,下清戸二丁目,清瀬駅北口方面,平日,17:33
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,6:06
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,6:18
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,6:32
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,7:08
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,7:16
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,8:18
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,8:40
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,9:40
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,10:05
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,11:18
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,13:09
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,14:48
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,14:58
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,15:31
清63-1,下清戸二丁目,清瀬駅北口方面,土曜,15:48
清63-1,下清戸二丁目,清瀬駅北口方面,休日,6:17
清63-1,下清戸二丁目,清瀬駅北口方面,休日,7:09
清63-1,下清戸二丁目,清瀬駅北口方面,休日,7:23
清63-1,下清戸二丁目,清瀬駅北口方面,休日,8:13
清63-1,下清戸二丁目,清瀬駅北口方面,休日,9:18
清63-1,下清戸二丁目,清瀬駅北口方面,休日,10:19
清63-1,下清戸二丁目,清瀬駅北口方面,休日,14:46
清63-1,下清戸二丁目,清瀬駅北口方面,休日,15:15
清63-2,下清戸二丁目,清瀬駅北口方面,平日,8:01
清63-2,下清戸二丁目,清瀬駅北口方面,平日,8:29
清64,台田団地中央,清瀬駅北口方面,平日,5:56
清64,台田団地中央,清瀬駅北口方面,平日,6:41
清64,台田団地中央,清瀬駅北口方面,平日,7:01
清64,台田団地中央,清瀬駅北口方面,平日,7:31
清64,台田団地中央,清瀬駅北口方面,平日,7:46
清64,台田団地中央,清瀬駅北口方面,平日,8:06
清64,台田団地中央,清瀬駅北口方面,平日,8:51
清64,台田団地中央,清瀬駅北口方面,平日,9:21
清64,台田団地中央,清瀬駅北口方面,平日,10:06
清64,台田団地中央,清瀬駅北口方面,平日,10:26
清64,台田団地中央,清瀬駅北口方面,平日,10:46
清64,台田団地中央,清瀬駅北口方面,平日,11:21
清64,台田団地中央,清瀬駅北口方面,平日,11:41
清64,台田団地中央,清瀬駅北口方面,平日,12:16
清64,台田団地中央,清瀬駅北口方面,平日,12:31
清64,台田団地中央,清瀬駅北口方面,平日,12:46
清64,台田団地中央,清瀬駅北口方面,平日,13:06
清64,台田団地中央,清瀬駅北口方面,平日,13:36
清64,台田団地中央,清瀬駅北口方面,平日,13:51
清64,台田団地中央,清瀬駅北口方面,平日,14:36
清64,台田団地中央,清瀬駅北口方面,平日,14:51
清64,台田団地中央,清瀬駅北口方面,平日,15:21
清64,台田団地中央,清瀬駅北口方面,平日,15:41
清64,台田団地中央,清瀬駅北口方面,平日,15:56
清64,台田団地中央,清瀬駅北口方面,平日,16:26
清64,台田団地中央,清瀬駅北口方面,平日,16:41
清64,台田団地中央,清瀬駅北口方面,平日,17:11
清64,台田団地中央,清瀬駅北口方面,平日,17:31
清64,台田団地中央,清瀬駅北口方面,平日,18:01
清64,台田団地中央,清瀬駅北口方面,平日,18:16
清64,台田団地中央,清瀬駅北口方面,平日,19:01
清64,台田団地中央,清瀬駅北口方面,平日,19:16
清64,台田団地中央,清瀬駅北口方面,平日,19:56
清64,台田団地中央,清瀬駅北口方面,平日,20:26
清64,台田団地中央,清瀬駅北口方面,平日,20:46
清64,台田団地中央,清瀬駅北口方面,平日,21:36
清64,台田団地中央,清瀬駅北口方面,平日,22:21
清64,台田団地中央,清瀬駅北口方面,土曜,6:01
清64,台田団地中央,清瀬駅北口方面,土曜,6:36
清64,台田団地中央,清瀬駅北口方面,土曜,7:21
清64,台田団地中央,清瀬駅北口方面,土曜,7:41
清64,台田団地中央,清瀬駅北口方面,土曜,8:21
清64,台田団地中央,清瀬駅北口方面,土曜,8:41
清64,台田団地中央,清瀬駅北口方面,土曜,9:31
清64,台田団地中央,清瀬駅北口方面,土曜,10:01
清64,台田団地中央,清瀬駅北口方面,土曜,10:51
清64,台田団地中央,清瀬駅北口方面,土曜,11:21
清64,台田団地中央,清瀬駅北口方面,土曜,11:56
清64,台田団地中央,清瀬駅北口方面,土曜,12:26
清64,台田団地中央,清瀬駅北口方面,土曜,12:56
清64,台田団地中央,清瀬駅北口方面,土曜,13:21
清64,台田団地中央,清瀬駅北口方面,土曜,14:11
清64,台田団地中央,清瀬駅北口方面,土曜,15:01
清64,台田団地中央,清瀬駅北口方面,土曜,15:46
清64,台田団地中央,清瀬駅北口方面,土曜,16:11
清64,台田団地中央,清瀬駅北口方面,土曜,16:51
清64,台田団地中央,清瀬駅北口方面,土曜,17:21
清64,台田団地中央,清瀬駅北口方面,土曜,18:11
清64,台田団地中央,清瀬駅北口方面,土曜,19:01
清64,台田団地中央,清瀬駅北口方面,土曜,19:46
清64,台田団地中央,清瀬駅北口方面,土曜,20:31
清64,台田団地中央,清瀬駅北口方面,土曜,21:16
清64,台田団地中央,清瀬駅北口方面,土曜,22:01
清64,台田団地中央,清瀬駅北口方面,休日,6:11
清64,台田団地中央,清瀬駅北口方面,休日,6:46
清64,台田団地中央,清瀬駅北口方面,休日,7:31
清64,台田団地中央,清瀬駅北口方面,休日,7:56
清64,台田団地中央,清瀬駅北口方面,休日,8:21
清64,台田団地中央,清瀬駅北口方面,休日,8:41
清64,台田団地中央,清瀬駅北口方面,休日,9:21
清64,台田団地中央,清瀬駅北口方面,休日,10:06
清64,台田団地中央,清瀬駅北口方面,休日,10:56
清64,台田団地中央,清瀬駅北口方面,休日,11:16
清64,台田団地中央,清瀬駅北口方面,休日,11:56
清64,台田団地中央,清瀬駅北口方面,休日,12:26
清64,台田団地中央,清瀬駅北口方面,休日,12:56
清64,台田団地中央,清瀬駅北口方面,休日,13:26
清64,台田団地中央,清瀬駅北口方面,休日,14:16
清64,台田団地中央,清瀬駅北口方面,休日,15:06
清64,台田団地中央,清瀬駅北口方面,休日,15:56
清64,台田団地中央,清瀬駅北口方面,休日,16:16
清64,台田団地中央,清瀬駅北口方面,休日,16:56
清64,台田団地中央,清瀬駅北口方面,休日,17:16
清64,台田団地中央,清瀬駅北口方面,休日,17:56
清64,台田団地中央,清瀬駅北口方面,休日,18:36
清64,台田団地中央,清瀬駅北口方面,休日,19:21
清64,台田団地中央,清瀬駅北口方面,休日,20:06
清64,台田団地中央,清瀬駅北口方面,休日,20:56
清64,台田団地中央,清瀬駅北口方面,休日,21:41
清64-2,台田団地中央,清瀬駅北口方面,平日,6:16
清64-2,台田団地中央,清瀬駅北口方面,平日,7:16
清64-2,台田団地中央,清瀬駅北口方面,平日,8:21
清64-2,台田団地中央,清瀬駅北口方面,平日,9:41
清64-2,台田団地中央,清瀬駅北口方面,平日,11:06
清64-2,台田団地中央,清瀬駅北口方面,平日,12:01
清64-2,台田団地中央,清瀬駅北口方面,平日,13:16
清64-2,台田団地中央,清瀬駅北口方面,平日,14:11
清64-2,台田団地中央,清瀬駅北口方面,平日,15:06
清64-2,台田団地中央,清瀬駅北口方面,平日,16:11
清64-2,台田団地中央,清瀬駅北口方面,平日,16:51
清64-2,台田団地中央,清瀬駅北口方面,平日,17:46
清64-2,台田団地中央,清瀬駅北口方面,平日,18:41
清64-2,台田団地中央,清瀬駅北口方面,平日,21:06
清64-2,台田団地中央,清瀬駅北口方面,土曜,7:01
清64-2,台田団地中央,清瀬駅北口方面,土曜,8:01
清64-2,台田団地中央,清瀬駅北口方面,土曜,9:06
清64-2,台田団地中央,清瀬駅北口方面,土曜,10:26
清64-2,台田団地中央,清瀬駅北口方面,土曜,12:41
清64-2,台田団地中央,清瀬駅北口方面,土曜,13:41
清64-2,台田団地中央,清瀬駅北口方面,土曜,14:36
清64-2,台田団地中央,清瀬駅北口方面,土曜,16:31
清64-2,台田団地中央,清瀬駅北口方面,土曜,17:36
清64-2,台田団地中央,清瀬駅北口方面,土曜,18:36
清64-2,台田団地中央,清瀬駅北口方面,休日,9:36
清64-2,台田団地中央,清瀬駅北口方面,休日,10:36
清64-2,台田団地中央,清瀬駅北口方面,休日,11:36
清64-2,台田団地中央,清瀬駅北口方面,休日,13:46
清64-2,台田団地中央,清瀬駅北口方面,休日,14:41
清64-2,台田団地中央,清瀬駅北口方面,休日,15:36
清64-2,台田団地中央,清瀬駅北口方面,休日,16:36
